UniqueCount	AmbigCount
0	0
0	0
0	526
2	72
315	50
2	640
10	9
9	169
103	0
14	100
0	0
0	87
0	0
27	64
0	137
2	1336
0	35
0	137
2	64
19	0
0	0
0	0
0	0
102	0
0	0
9	0
127	308
0	0
9	27644
0	0
124	201
0	0
0	0
3	4
0	0
0	0
2	0
0	10
2352	27641
0	357
11	421
0	0
0	0
2	0
0	0
0	13
2	4
0	0
0	0
0	0
0	0
0	0
22	50
1	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
3537	0
884	0
2426	0
644	0
0	0
40	0
41	0
3	0
102	0
0	0
512	0
789	0
7819	0
833	0
1623	0
13	0
0	0
707	0
0	0
55	0
36	0
1009	0
321	0
29	0
13	0
281	0
595	0
7810	2
104	0
0	0
774	0
1019	0
4	0
42	0
541	0
168	0
3	0
33	0
5532	0
7	0
1214	0
5772	0
136	0
46	0
1525	0
66	0
740	0
2	0
2854	0
362	0
84	0
240	0
734	0
10807	0
653	0
516	0
250	0
3084	0
0	0
2367	0
0	0
702	0
1	0
7	0
364	0
1	0
195	0
517	0
20	0
14	1
1	0
0	0
0	0
83	3
9	0
0	0
0	0
0	0
0	0
85	0
16	0
965	0
4671	0
14	0
949	0
10	0
0	0
318	2
13	0
0	0
18	0
433	0
46	0
674	0
6	0
1771	0
3269	0
166	0
212	0
2151	0
887	0
194	0
637	0
788	0
4	0
0	0
2	0
18	0
48	0
2649	0
9753	0
572	0
3	0
640	0
2154	0
79	0
125	0
12009	1
799	0
12	0
166	0
2855	0
64	0
94	0
131	0
0	0
5115	0
1	0
1	0
0	0
74	0
94	0
295	0
2778	1
279	1
1139	0
3	0
0	0
4123	0
0	0
0	0
30681	1
36	0
277	0
4	0
251	0
280	0
631	0
3142	0
36	0
9	0
3303	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
5	0
372	0
0	0
56	0
8	0
154	0
1319	0
61	0
1000	0
882	0
418	0
27	0
135	0
0	0
0	0
0	0
4	0
69	0
2892	0
253	0
2	0
495	0
21	0
0	0
13	0
438	0
1102	0
1346	0
206	0
4842	0
1	0
2	0
30	0
385	0
152	0
906	0
642	0
1722	0
856	0
1	0
9	0
5	0
2	0
7	0
0	0
581	0
6401	0
0	0
0	0
1712	0
2354	0
713	0
13	0
20	0
1452	0
1	0
5	0
194	0
228	0
28	0
3	0
12745	0
362	0
2	0
187	3
49	0
0	0
39	0
702	0
261	0
130	0
307	0
249	0
386	0
7	0
0	0
0	0
926	0
127	0
7835	1
50	0
338	0
0	0
3	0
704	0
1318	0
885	2
805	0
0	0
893	0
3	0
0	0
337	0
296	0
6592	2
0	0
5717	0
1456	0
5	0
71	0
2500	0
3024	1
1400	2
713	2
787	0
1669	0
3534	0
1802	0
773	0
0	0
177	0
1509	0
250	0
360	10
462	10
21	0
1568	0
1920	0
959	0
223	0
261	0
1113	0
149	0
1	0
2140	0
1494	0
3323	0
228	0
1891	0
2859	0
5	0
0	0
0	0
15	0
2	0
1330	1
1	0
303	0
751	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
322	0
158	0
1	0
0	0
16	0
275	0
14	0
5546	0
2432	0
0	0
0	0
0	0
98	0
20307	0
7750	0
1	0
330	0
23	0
9	0
14	0
7	0
271	0
0	0
0	0
935	0
48	0
244	0
972	0
1121	0
529	0
46	0
928	0
3058	0
19	0
1854	0
3345	0
0	0
0	0
2	0
745	0
76	0
79	0
250	0
232	0
0	0
7566	0
3084	0
4875	0
332	0
635	0
815	0
1190	0
5999	0
758	0
11	0
692	0
1358	0
745	0
625	0
3502	0
890	0
462	0
0	0
46	0
142	0
0	0
3259	0
690	0
9	0
157	0
1	0
76	0
43	0
328	0
66	0
210	0
22	0
1104	0
2645	0
1133	0
1048	0
0	0
643	0
0	0
4	0
13	0
0	0
0	0
30	0
556	0
685	0
1	0
0	0
3915	0
914	0
1	0
1534	0
604	0
0	0
0	0
0	0
37	0
2	0
0	0
471	0
0	0
0	0
0	0
0	0
238	0
0	0
0	0
72	0
544	0
210	0
395	0
0	0
0	0
12	0
134	0
0	0
0	0
0	0
0	0
11	0
0	0
0	0
0	0
2646	2
262	0
9	0
2138	2
0	0
0	0
122	0
2283	0
1	1
0	0
819	0
5263	0
232	0
3	0
1	0
126	0
0	0
0	0
0	0
0	0
0	0
361	0
1	0
0	0
2328	0
166	0
101	0
172	0
6164	0
713	0
0	0
6	1
0	0
4237	0
0	0
0	0
0	0
2032	0
0	0
78	0
1	0
2	0
0	0
1094	0
1733	0
0	0
286	0
168	0
205	0
1	0
173	0
0	0
779	0
9	0
762	0
3	0
0	0
90	0
0	0
527	0
12	0
0	0
11	2
41	0
0	0
27	0
5104	1
661	0
41	0
81	0
1567	0
0	0
0	0
0	0
3	0
28	0
106	0
10	0
894	315
0	0
356	0
1081	314
1093	0
661	0
1117	0
2125	0
1073	0
0	0
0	0
741	0
0	0
5	0
0	0
39	1
15967	0
2	0
2431	0
1725	2
0	0
280	0
1235	0
407	0
0	0
1269	0
833	0
504	1
1	0
0	0
16	0
43	0
24	0
1132	0
1140	0
0	0
16	0
196	0
3466	0
0	0
0	0
412	0
1652	0
1235	0
0	0
0	0
0	0
161	4
1699	4
73	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
39	0
8	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3028	0
1275	0
0	0
0	0
0	0
0	0
9	0
0	3
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
3	0
0	0
0	0
938	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
25	4
0	0
2	0
0	0
0	0
0	0
6560	0
0	0
0	0
960	0
0	0
179	0
0	0
296	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1039	0
432	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34	0
15	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
358	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	202
0	0
4416	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
13	0
12	0
0	0
333	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
610	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
3	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
94	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
831	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
21	7
3	0
0	0
0	0
0	0
8	0
19	1
564	0
0	0
0	0
0	0
0	0
0	0
177	0
3	0
0	0
7	0
0	0
0	0
0	0
3	0
3	0
0	0
0	0
6	0
0	0
1	0
0	0
0	0
96	1
0	0
0	0
0	0
0	0
0	0
0	0
21	0
0	0
0	0
55	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	0
0	0
0	0
389	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
0	0
247	0
0	0
1921	0
0	0
0	0
0	0
0	0
0	0
0	0
1385	0
0	0
0	0
0	0
0	0
142	0
0	0
0	0
668	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
0	0
1039	0
0	0
9655	0
203	0
0	0
3975	0
0	0
561	0
3383	0
263	0
18	0
6	0
747	0
0	0
0	0
38	0
893	0
3028	0
20	0
0	0
0	0
0	0
1201	0
0	0
33	0
0	0
1	0
0	0
2	0
0	0
0	0
19	0
46	92
0	0
1036	0
0	0
3001	4
375	4
1	0
0	0
0	0
0	0
170	0
0	0
13	0
0	0
0	0
0	0
0	0
165	11
6425	1
100	0
11	0
5	0
0	0
1505	0
107	0
215	0
0	0
246	0
0	0
3	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
5	0
8	0
1	0
3245	0
3	0
0	0
758	0
89	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
16	0
0	0
602	0
0	0
1451	0
0	0
1	43
1	0
12	0
2	0
145	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
439	0
0	0
891	0
0	0
0	0
0	0
0	0
106	0
13	0
22	0
63	1
5	1
0	0
251	0
0	0
0	0
0	0
1	0
0	0
5	543
0	0
0	0
0	0
3	0
610	0
0	0
0	0
5	0
122	0
0	0
0	0
717	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
7	0
0	0
0	0
4	0
115	0
2056	0
4	0
0	0
0	0
12	0
74	0
0	0
37	0
0	0
0	1
142	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
8	0
331	0
0	0
1	0
265	0
0	0
0	0
0	0
0	0
470	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2024	0
134	0
692	0
0	0
1347	0
837	0
179	0
0	0
0	0
0	0
1714	0
0	0
0	0
569	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
1014	0
997	0
3	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
2127	0
112	0
167	0
0	0
575	0
3	0
97	0
2	1
0	0
0	0
0	0
0	0
0	0
4772	0
54	0
1227	0
86	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2501	0
0	0
970	0
4	0
22	0
21	0
0	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
1518	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
178	0
2484	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1859	0
0	0
0	0
2178	0
940	0
4850	0
0	0
6	0
5	1
114	0
6614	1
55	0
1	0
1	0
0	47
0	0
0	0
0	47
2130	0
893	0
84	0
0	0
0	0
0	0
400	0
1091	0
61	0
2	0
658	0
4420	0
0	0
180	0
1410	0
2	0
0	1
63	1
23	0
0	0
0	0
1906	0
5	0
86	0
9	0
765	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
7	0
14	0
3866	0
0	0
821	0
136	0
200	0
813	0
747	0
0	0
2464	0
462	0
6	0
322	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
52	0
1021	0
19	0
137	0
3643	0
0	0
129	0
67	0
0	0
531	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4583	0
0	0
0	0
0	0
7	0
11	5
3394	0
0	0
242	0
0	0
28	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	5
0	0
1	0
17	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
34	0
0	0
0	0
2702	0
0	0
0	0
3	0
0	0
0	0
943	0
1830	24
0	0
0	0
7	0
636	24
11469	0
490	0
0	0
3073	0
2369	3570
1	0
1618	3570
1165	0
2	0
5	0
5	0
13720	0
1510	0
4949	0
0	0
2642	0
5	0
201	77
109	1
1	209
8	0
20	0
1	3
0	0
9	0
0	0
0	0
0	0
69	0
1208	0
426	2
82	1
4391	0
61	0
22	0
0	0
0	0
621	0
0	0
1	0
0	0
1072	0
797	0
571	0
2782	0
11	0
157	0
4	21
488	0
349	0
0	0
0	0
29	0
0	0
0	0
0	0
911	0
0	0
15	0
104	0
2	0
2783	0
236	0
4405	0
71	0
16	0
30	0
0	0
988	0
364	0
543	0
6647	0
2	0
14	0
0	0
0	0
0	0
44	0
0	0
0	0
0	0
4	0
0	0
22	0
0	0
1	0
10	0
4	0
269	0
2047	1
331	0
3513	0
15475	0
0	0
7	0
0	0
1	0
119	0
35	0
7284	0
3232	0
1464	0
0	0
0	0
1	0
0	0
64	0
0	0
0	0
0	0
89	0
103	0
609	0
2618	0
0	0
34	0
310	0
0	0
1158	0
1123	0
494	0
489	0
2237	0
2328	0
228	0
458	0
504	0
10	0
8956	0
2394	0
70	0
56	0
4927	0
1003	0
14425	0
32600	1
2881	0
0	0
0	0
12	0
108	0
154	0
338	0
271	0
83	0
0	0
0	0
0	0
0	0
8339	0
18	0
1374	0
1	0
0	0
801	0
6	0
0	0
0	0
0	0
0	0
0	0
1744	0
0	0
610	0
377	0
1	0
1022	543
109	0
2990	0
75	0
0	0
155	0
11180	0
3	0
869	0
1830	0
54	0
204	0
1114	0
888	1
145	0
317	0
1327	0
1959	0
915	0
8	0
162	0
578	0
410	0
431	0
0	0
0	0
0	0
0	0
0	0
822	0
20	0
41	0
80	0
67	0
172	0
2643	0
1310	0
16	0
0	0
0	0
0	0
0	0
447	0
683	0
112	0
1136	0
14	0
335	0
0	0
0	0
1121	0
20	0
2	0
823	0
627	0
1972	0
485	0
4785	0
499	0
33	0
4	0
1352	0
36	0
132	0
0	0
0	0
0	0
11	0
591	0
0	0
0	0
2	0
0	0
0	0
39	0
1240	0
563	0
4223	0
781	0
5748	0
459	0
266	0
0	0
0	0
2	0
5642	0
528	0
25	0
1452	0
708	0
1666	0
652	0
24	0
0	0
1295	0
71	0
530	0
5568	2
42	0
10	0
2384	0
78	0
161	0
4591	0
263	0
49	0
2567	0
141	0
1078	0
4994	0
150	0
1	0
72	0
2856	0
5153	0
1874	0
818	0
0	0
9	0
234	0
215	0
410	0
22	0
4	0
449	0
1352	1
57	1
451	0
2422	0
411	0
683	0
192	0
3780	0
182	0
106	0
0	0
1796	0
1067	0
8	0
1940	0
18	0
0	0
315	0
3050	0
25893	0
0	0
1	0
0	0
0	0
2	0
7917	0
31	0
0	0
0	0
5	0
0	0
0	0
5680	0
2193	0
2	0
329	0
0	0
0	0
928	0
0	0
788	0
87	0
820	0
0	0
320	0
501	0
81	0
2358	0
1682	0
535	0
64	0
1223	0
269	0
300	0
1	0
4033	0
3019	1
143	0
2084	0
4096	0
153	0
100	0
87	0
0	0
9296	0
1367	0
433	0
476	0
9	0
16	0
446	0
562	0
0	0
6559	0
0	0
48	0
4351	0
519	0
29	0
10	0
14524	2
949	0
115	0
707	0
3841	0
0	0
0	0
11	0
42	0
1307	0
72	2
0	2
1105	0
0	0
5860	2
516	0
3648	0
4	0
1090	0
114	0
126	0
5	0
9	0
156	0
818	0
131	0
0	0
0	0
0	0
412	0
0	0
258	0
1873	0
1833	0
2601	0
4575	0
655	0
442	0
4	0
56	0
6	0
1559	0
1356	0
95	0
185	0
153	0
0	0
16	0
45	0
1764	0
30	0
1597	0
9	6
0	0
18	0
752	0
15860	0
2032	0
1	0
18	0
9	0
34	0
35	0
0	0
0	0
576	0
0	0
0	3
0	0
1	6
2751	0
706	0
54	0
0	0
7	0
8	0
19	0
0	0
5	0
845	0
0	0
195	0
588	0
135	0
53	0
764	37
1	0
0	0
41	0
260	0
390	0
133	0
20	0
14	0
1847	0
351	0
2366	0
0	0
100	0
614	0
85	0
551	0
5769	0
220	0
595	0
0	0
334	0
5	0
327	0
0	0
0	0
3	23
2	79
75	0
5	0
21457	0
16	6
744	0
5	0
18	0
0	0
3390	0
1192	2
18	0
325	0
2131	0
0	0
426	0
771	0
807	0
3313	0
1369	79
804	0
0	0
0	0
0	0
0	0
1	0
0	0
20	0
1335	0
2	0
87	0
285	0
4	0
14	0
748	0
131	0
370	0
1098	0
1928	0
89	0
1	0
1	47
169	0
958	0
231	0
286	0
0	0
0	0
0	0
1316	0
193	0
6	0
1	0
99	0
20	0
0	0
293	0
50	0
125	0
830	0
1824	2
0	0
0	0
0	0
0	0
76	0
150	47
0	0
242	0
2	0
0	0
974	1
1036	33
706	0
0	0
8790	0
104	0
40	0
25	0
163	0
830	0
5873	0
9182	0
0	0
1516	2
2013	0
15	0
7	0
0	0
0	0
2678	0
1690	0
1391	0
0	0
15	0
373	0
0	0
0	0
1407	0
7	0
5766	0
2	0
2	0
144	0
6	6
4574	6
1914	0
446	0
47	0
3270	0
1091	0
217	0
649	0
1303	0
0	0
0	0
365	0
327	0
847	0
277	0
8	0
8	0
7	0
268	5
36	6
599	3
98	11
920	3
1570	0
46	0
429	0
2	0
1348	0
4515	0
15	0
0	0
2332	0
0	0
1383	0
126	0
1485	0
1128	0
848	0
34	0
101	0
236	0
750	0
7585	0
2	0
1242	0
1528	0
8	0
175	0
920	0
53	0
12	0
1705	0
736	0
2339	0
0	0
21	0
0	0
2	0
37	1
36	1
0	0
3	0
16	0
0	0
2	0
4931	0
242	0
642	0
184	0
6840	0
3461	0
835	0
2	0
0	0
0	0
0	0
2	0
3793	0
991	1
555	0
4	0
0	0
0	0
5374	0
306	0
1430	0
216	0
150	0
955	0
3107	0
683	0
0	0
0	0
741	0
741	0
160	0
2505	1
0	0
0	2
2	2
0	0
928	0
1081	0
10	0
2	0
0	0
0	0
6	0
159	0
26	0
10	0
0	0
693	0
9	0
6993	0
23	0
106	0
0	0
20079	0
2	0
117	0
198	0
51	0
25	3
252	3
2529	0
13	0
4	0
761	0
49	0
807	0
0	0
1402	0
813	0
1571	0
1080	0
2719	0
1360	0
409	0
74	0
74	0
0	0
1046	0
333	0
5779	0
44	0
17	0
984	0
11378	0
601	0
979	0
1043	0
1227	0
132	0
424	0
401	0
11	0
65	0
5477	0
174	1
592	0
5	0
0	0
109	0
0	0
171	0
153	0
39	0
66	0
623	0
76	0
0	0
1	0
0	0
2	0
240	0
0	0
2702	0
4375	0
35	2
0	0
0	0
0	0
2	0
68	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2376	0
0	0
0	0
0	0
120	0
2191	0
299	0
13170	0
1588	2
216	2
725	0
3142	0
88	0
556	0
385	0
727	0
2248	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
245	0
9	0
117	0
1032	0
459	0
16	0
360	0
6	0
377	0
903	0
34	0
800	0
8	0
9	0
0	0
0	0
0	0
1	0
0	0
5593	0
216	0
2258	0
0	0
2	0
1	0
118	0
0	0
207	0
1059	0
557	0
2453	1458
14	1458
51	0
289	0
11	0
36704	0
9593	0
356	0
737	1
5041	0
2	0
11	0
25	0
0	0
3	0
1038	0
831	0
1087	0
31	0
495	0
7	0
1134	0
3241	0
13	0
915	0
1592	0
0	0
89	0
219	0
1473	0
3	0
84	0
2147	0
431	0
323	0
7938	0
2	0
1093	0
145	0
17	0
41	0
15	0
3322	0
337	0
52	0
6	0
3861	0
10	0
2	0
2949	0
194	0
751	0
757	0
36	0
7	0
10	0
452	0
502	0
821	0
4	0
105	0
1181	0
1227	0
81	0
90	0
518	0
414	0
140	0
168	0
961	0
0	0
79	0
18	0
10	0
1	0
43	0
2739	0
16	0
100	0
0	0
549	0
870	0
1058	0
21	0
9	0
791	0
10	0
24	0
1078	0
147	0
842	0
0	0
2097	0
1506	0
380	0
2123	0
0	0
25	0
11697	0
144	0
470	0
114	0
8176	2
216	0
1849	0
0	0
77	0
182	0
29	0
30	0
5	0
268	0
37	0
9216	0
72	0
500	0
0	0
1	0
928	0
502	1
621	0
1782	1
467	0
13	0
153	0
1089	1
5	0
10	0
246	0
773	0
30	0
326	0
2199	0
1272	0
231	0
1543	0
1634	0
272	0
1880	0
4	0
1100	4
8	0
20	0
11	0
0	4
1	0
2	0
1731	0
0	0
160	0
26	0
139	0
2734	0
8	0
2754	0
51	0
153	0
7	0
0	0
149	0
499	0
0	0
0	0
158	0
199	0
173	0
1785	0
0	0
1117	0
1	0
0	0
157	0
1349	0
2463	0
6	0
0	0
0	0
321	0
559	0
3884	0
53	0
2	0
501	0
681	0
183	0
1489	0
1258	0
176	0
1191	0
5	0
3	0
4	0
3564	0
825	0
5359	0
30	0
1084	0
677	0
3124	0
1684	0
68609	0
0	0
2700	0
0	0
1	0
88	0
35	0
3983	0
440	0
5209	0
5424	0
3151	1
1234	0
261	0
211	0
8	0
515	0
135	0
894	0
444	0
0	185
5435	185
0	0
1790	0
2491	0
4927	0
19076	0
472	3
6763	3
0	0
108	0
506	0
247	0
3970	1
1829	0
1467	0
6191	2
35	0
2178	0
1281	0
32	0
426	0
25	0
303	0
3	0
1793	0
5561	0
10	0
461	0
19	0
8821	0
2220	0
122	0
520	0
415	0
3	2
7	2
1762	0
1024	0
159	0
0	0
1416	1
223	1
1005	0
2	0
5	0
25	0
2161	0
0	0
85	0
2744	0
12344	0
283	0
4449	0
29	0
2	0
2555	0
4311	0
161	0
1830	0
0	0
617	2
4	0
74	0
277	0
157	0
238	0
546	0
122	0
939	0
1	0
152	0
5134	0
23	0
0	0
1	0
537	0
68	0
141	0
300	0
680	0
0	0
1660	0
2507	0
300	0
313	0
8	0
10	0
3	0
4394	0
536	0
0	0
0	0
2	0
1	0
0	0
2	0
0	0
0	0
1583	0
0	0
737	0
0	0
2	0
144	0
0	0
31	0
1309	0
49	0
4762	1
339	1
527	0
767	0
1249	0
6261	0
1284	0
679	0
307	0
1806	0
2879	0
1102	0
2520	0
24	0
1670	0
20	0
139	0
801	0
133	0
632	0
302	0
512	0
138	0
1	0
944	0
1613	0
276	0
13218	0
8109	0
15	0
2909	0
285	0
2005	0
68	0
3501	0
1062	0
59	0
7	0
11	0
734	0
32	0
0	0
43	0
26	0
741	0
0	0
9	0
136	0
2133	0
585	0
154	0
3990	0
3680	0
547	0
1019	0
1271	0
902	1
62	0
32	0
8400	0
902	932
942	932
1302	0
835	0
111	0
369	0
0	0
991	0
217	0
17	0
30	0
4804	0
3399	0
11	0
816	0
119	0
0	0
917	0
0	1
1628	1
110	0
252	0
13310	0
149	0
2349	0
15	0
244	0
1	0
1152	0
1116	0
365	0
126	0
772	0
225	0
495	0
99	0
122	0
137	0
263	0
32	0
1519	0
594	0
2432	0
1457	0
1004	0
1000	0
166	0
182	0
16	0
0	0
0	0
1	0
3265	0
544	0
999	0
253	0
743	0
626	0
78	0
706	0
243	0
511	0
417	1
19543	0
696	0
496	0
260	0
5908	0
689	0
1101	0
1500	0
1418	0
538	0
1790	0
436	0
0	0
72	0
23	0
4	0
0	0
0	0
1918	2
1128	2
3311	0
306	0
30	0
14	0
1023	0
716	0
626	0
0	0
634	0
10	0
109	0
0	0
193	0
601	0
1	0
3	0
67	0
6207	1
0	0
13	0
0	0
4	0
2	0
6	0
3	0
270	0
1558	0
0	0
1312	0
58	0
0	0
297	0
191	0
4769	0
2218	2
7	2
1644	0
161	0
871	0
1101	0
42550	4
1813	0
0	0
1092	0
733	0
42	0
0	0
111	0
95	0
64	0
1726	0
9	0
275	0
143	0
1020	0
664	0
681	0
1	0
0	0
0	0
1489	0
4073	0
261	0
4137	6
4	0
4	6
575	0
203	0
2371	0
859	0
2299	0
3105	0
991	0
1360	0
0	0
639	0
13	0
845	0
0	0
4	0
1	0
0	0
0	0
1	0
103	0
1	0
394	0
1217	0
0	0
0	0
174	0
1410	0
59	0
27	0
0	0
3440	0
9	0
170	0
800	0
19	0
31	0
880	0
107	0
14	0
11	0
319	0
963	0
0	0
136	0
5	0
267	0
91	0
192	0
2526	0
12	0
65	0
1031	0
255	0
0	0
1	0
0	0
1	0
982	0
247	0
10	0
24	0
176	0
927	0
3659	0
94	0
1784	1
9	0
480	0
369	0
9	0
555	0
1029	2
18	0
38	2
1881	0
1163	0
0	0
845	0
2305	0
2689	0
311	0
193	0
1185	303
18	0
2	0
21	0
1888	0
9	0
21	0
315	0
86	0
0	0
3620	3
13	0
7	0
11	0
1	0
25	0
1335	0
2891	0
1327	0
112	0
2205	0
1727	0
35	705
4130	705
29	0
58	0
12	0
6	0
2083	0
157	0
580	0
0	0
41	0
35	0
2333	0
176	0
1675	0
430	0
0	0
348	0
