UniqueCount	AmbigCount
18	3
1	86
3	0
6	28
40	0
2	26
0	0
0	29
1	0
6	30
0	96
0	647
0	5
0	96
0	30
17	0
0	0
0	0
0	0
39	0
0	0
1	0
15	49
0	0
3	3695
0	0
16	61
0	0
0	0
2	0
0	0
0	0
0	0
1	5
313	3695
0	76
9	215
0	0
0	0
0	0
0	0
0	5
1	1
0	0
0	0
0	0
0	0
0	0
29	49
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
2066	0
284	0
1352	0
380	0
0	0
15	0
13	0
1	0
68	0
0	0
283	0
500	0
5481	0
488	0
29	0
10	0
1	0
461	0
0	0
28	0
22	0
833	0
180	0
8	0
8	0
61	0
64	0
896	0
37	0
0	0
306	0
597	0
0	0
11	0
126	0
68	0
0	0
15	0
899	0
0	0
636	0
2864	0
86	0
16	0
925	0
33	0
688	0
0	0
1477	0
271	0
74	0
98	0
292	0
8408	0
359	0
296	0
229	0
2072	0
1	0
1344	0
0	0
395	0
0	0
6	0
220	0
3	0
78	0
380	0
4	0
1	1
0	0
0	0
0	0
13	1
10	0
0	0
0	0
0	0
0	0
52	0
10	0
590	0
3251	0
7	0
559	0
10	0
0	0
116	0
0	0
0	0
15	0
227	0
37	0
503	0
0	0
1318	0
2456	0
69	0
130	0
1123	0
534	0
148	0
311	0
462	0
0	0
2	0
0	0
13	0
20	0
1804	0
6916	0
227	1
1	1
152	0
1406	0
18	0
31	0
7556	0
586	0
6	0
75	0
1593	0
39	0
62	0
99	0
0	0
4445	0
0	0
3	0
0	0
77	0
35	0
230	0
1971	1
206	1
388	0
6	0
0	0
1320	0
0	0
0	0
21184	0
29	0
104	0
2	0
208	0
223	0
309	0
2374	0
30	0
2	0
599	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
2	0
248	0
0	0
17	0
0	0
33	0
218	0
19	0
565	0
556	0
270	0
7	0
53	0
0	0
2	0
0	0
0	0
33	0
1988	0
148	0
2	0
201	0
1	0
0	0
8	0
357	0
714	0
827	0
104	0
2899	0
0	0
1	0
9	0
154	0
54	0
591	0
341	0
989	0
579	0
0	0
6	0
2	0
0	0
0	0
0	0
293	0
3363	0
0	0
0	0
1021	0
1237	0
535	0
3	0
14	0
1329	0
0	0
5	0
96	0
161	0
18	0
4	0
9046	0
297	0
1	0
99	5
48	0
2	0
22	0
465	0
123	0
63	0
302	0
113	0
256	0
3	0
0	0
2	0
665	0
127	0
5307	0
15	0
220	0
1	0
1	0
464	0
1109	0
557	0
260	0
0	0
326	0
0	0
0	0
211	0
128	0
4745	0
0	0
3588	0
1022	0
5	0
40	0
1745	0
1108	0
778	5
522	5
624	0
1021	0
2140	0
1081	0
346	0
0	0
77	0
881	0
62	0
191	1
231	1
23	0
856	0
975	0
444	0
122	0
131	0
634	0
78	0
0	0
1460	0
1220	0
2386	0
152	0
1032	0
1997	0
0	0
0	0
0	0
12	0
0	0
742	0
0	0
247	0
622	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
237	0
68	0
0	0
0	0
15	0
141	0
1	0
3609	0
1651	0
0	0
0	0
0	0
77	0
29626	1
3807	0
5	0
162	0
17	0
6	0
7	0
0	0
201	0
0	0
0	0
711	0
16	0
205	0
629	0
793	0
444	1
20	1
351	0
2873	0
4	0
1679	0
2225	0
0	0
0	0
1	0
431	0
49	0
86	0
175	0
87	0
0	0
4957	0
1057	0
2869	0
223	0
382	0
412	0
835	0
3333	0
439	0
6	0
372	0
981	0
479	0
558	0
1913	0
712	0
242	0
0	0
36	0
80	0
0	0
2131	0
489	0
0	0
67	0
0	0
24	0
24	0
148	0
33	0
103	0
29	0
778	0
1789	0
710	0
747	0
0	0
355	0
0	0
2	0
9	0
0	0
0	0
6	0
254	0
444	0
0	0
0	0
2710	0
594	0
0	0
900	0
351	0
0	0
0	0
0	0
19	0
1	0
0	0
324	0
0	0
0	0
0	0
0	0
179	0
0	0
0	0
33	0
412	0
109	0
301	0
0	0
0	0
0	0
70	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
1455	0
172	0
6	0
1491	0
0	0
0	0
148	0
852	0
0	0
0	0
483	0
2303	0
21	0
3	0
3	0
59	0
0	0
1	0
0	0
0	0
0	0
189	0
0	0
0	0
1443	0
97	0
4	0
50	0
2305	0
902	0
0	0
0	0
0	0
4323	0
0	0
0	0
0	0
722	0
0	0
19	0
4	0
5	0
0	0
1834	0
991	0
0	0
254	0
116	0
106	0
0	0
23	0
0	0
344	0
3	0
418	0
3	0
0	0
60	0
0	0
333	0
11	0
0	0
1	0
34	0
0	0
16	0
1686	1
370	0
29	1
32	1
969	0
0	0
0	0
0	0
1	0
13	0
93	0
7	0
566	244
0	0
183	0
621	244
679	0
354	0
741	0
1157	0
254	0
0	0
0	0
558	0
0	0
0	0
0	0
23	0
8331	0
1	0
2263	0
1183	0
0	0
232	0
1083	0
260	0
0	0
680	0
548	0
324	0
1	0
0	0
9	0
54	0
16	0
889	0
614	0
0	0
10	0
177	0
2450	0
0	0
0	0
268	0
1466	0
623	0
0	0
0	0
0	0
82	0
1001	0
35	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2076	0
692	0
0	0
0	0
0	0
0	0
15	0
0	2
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
560	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	3
0	0
0	0
0	0
0	0
0	0
3095	0
0	0
0	0
684	0
0	0
201	0
0	0
126	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
706	0
293	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
24	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
248	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	53
0	0
3328	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
1	0
6	0
0	0
192	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
392	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
58	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
507	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	1
2	0
0	0
0	0
0	0
11	3
7	0
344	0
0	0
0	0
0	0
0	0
0	0
121	0
2	0
0	0
5	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
60	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
0	0
0	0
66	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
268	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
4	0
159	0
0	0
1428	0
0	0
0	0
0	0
0	0
0	0
0	0
982	0
0	0
0	0
0	0
0	0
124	0
0	0
0	0
412	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
703	0
0	0
7283	0
80	0
0	0
2618	0
0	0
154	0
1854	0
157	0
3	0
2	0
446	0
0	0
0	0
21	0
549	0
1881	0
15	0
0	0
0	0
0	0
794	0
0	0
20	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
43	45
0	0
507	0
0	0
1766	1
306	1
0	0
0	0
0	0
0	0
92	0
0	0
9	0
0	0
0	0
0	0
0	0
47	3
4062	0
64	0
3	0
9	0
0	0
931	0
84	0
208	0
2	0
166	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
1811	0
1	0
0	0
569	0
46	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
518	0
0	0
1026	0
0	0
0	25
0	1
7	0
5	0
131	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
261	0
0	0
598	0
0	0
0	0
0	0
0	0
72	0
8	0
15	0
38	1
2	1
0	0
56	0
0	0
0	0
0	0
0	0
0	0
1	407
0	0
0	0
0	0
1	0
37	0
0	0
0	0
4	0
80	0
0	0
0	0
519	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
2	0
0	0
0	0
2	0
52	0
1682	0
1	0
0	0
0	0
8	0
48	0
0	0
16	0
2	0
0	0
66	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
235	0
0	0
0	0
178	0
0	0
0	0
0	0
0	0
297	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1342	0
62	0
408	0
0	0
585	0
485	2
90	2
0	0
0	0
0	0
1280	0
0	0
0	0
236	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
986	0
801	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1112	0
54	0
74	0
0	0
291	0
8	0
99	0
1	0
0	0
1	0
0	0
0	0
0	0
3230	0
31	0
870	0
38	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1647	0
0	0
644	0
1	0
6	0
9	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
989	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
134	0
1752	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1118	0
0	0
0	0
993	0
760	0
3164	0
0	0
8	0
0	0
58	0
2819	0
39	0
0	0
0	0
0	35
0	0
0	0
0	35
1102	0
575	0
51	0
0	0
0	0
0	0
207	0
607	0
51	0
7	0
594	0
2437	0
0	0
106	0
578	0
0	0
0	0
58	0
11	0
0	0
0	0
681	0
3	0
24	0
0	0
586	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
9	0
5	0
2085	0
0	0
435	0
41	0
70	0
370	0
533	0
0	0
2147	0
296	0
2	0
221	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	0
597	0
44	0
47	0
1728	0
0	0
51	0
39	0
0	0
381	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1839	0
0	0
0	0
1	0
0	0
7	0
2320	0
0	0
127	0
0	0
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
9	0
46	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
1957	0
2	0
0	0
6	0
0	0
0	0
548	0
1021	12
0	0
0	0
3	1
395	11
9496	0
366	0
0	0
2298	0
1307	1336
0	0
277	1336
933	0
0	0
3	0
0	0
8902	0
352	0
1537	0
0	0
1459	0
0	0
124	33
93	1
0	152
4	0
8	0
0	0
0	0
9	0
0	0
0	0
0	0
10	0
730	0
149	0
47	0
1614	0
42	0
7	0
0	0
0	0
407	0
0	0
0	0
0	0
565	0
553	0
331	0
1723	0
0	0
109	0
0	4
373	0
96	0
0	0
0	0
20	0
0	0
0	0
0	0
429	0
0	0
22	0
173	0
4	0
3275	0
204	0
2820	0
77	0
6	0
2	0
0	0
478	0
207	0
269	0
3474	0
7	0
1	0
0	0
0	0
0	0
23	0
0	0
0	0
0	0
1	0
0	0
12	0
0	0
1	0
8	0
6	0
170	0
814	0
181	0
673	0
12751	0
0	0
3	0
0	0
0	0
60	0
14	0
958	0
2153	0
890	0
0	0
0	0
0	0
0	0
60	0
0	0
0	0
0	0
0	0
30	0
305	0
1686	0
0	0
10	0
231	0
2	0
582	0
493	0
325	0
275	0
1328	0
1764	0
164	0
261	0
217	0
0	0
2250	0
910	0
30	0
47	0
1307	0
628	0
9763	0
12258	0
1363	0
0	0
0	0
4	0
103	0
9	0
234	0
228	0
29	0
0	0
0	0
0	0
0	0
3914	0
9	0
712	0
3	0
0	0
687	0
5	0
0	0
0	0
0	0
0	0
0	0
689	0
0	0
350	0
280	0
0	0
657	407
44	0
1699	0
34	0
0	0
83	0
7450	0
1	0
505	0
1993	0
73	0
76	0
660	0
458	0
99	0
193	0
793	0
1468	0
645	0
1	0
86	1
361	0
293	0
237	0
0	0
0	0
0	0
4	0
0	0
498	0
16	0
19	0
55	0
57	0
108	0
1382	0
738	0
4	0
0	0
0	0
0	0
0	0
287	0
352	0
50	0
596	0
15	0
205	0
1	0
0	0
751	0
2	0
0	0
1232	0
492	0
1410	0
297	0
3662	0
337	0
46	0
5	0
609	0
2	0
113	0
0	0
0	0
0	0
74	0
506	0
0	0
0	0
5	0
0	0
0	0
4	0
648	0
366	0
2127	0
367	0
3036	0
163	0
455	0
0	0
0	0
2	0
19	0
263	0
9	0
925	0
341	0
982	0
299	0
29	0
0	0
748	0
27	0
275	0
3479	0
33	0
0	0
1517	0
8	0
20	0
3620	0
176	0
25	0
1784	0
81	0
457	0
3193	0
38	0
0	0
15	0
2381	0
4163	0
393	0
929	0
0	0
1	0
142	0
133	0
170	0
2	0
1	0
255	0
450	0
10	0
263	0
1485	0
249	0
466	0
129	0
2866	0
92	0
94	0
0	0
854	0
548	0
3	0
1307	0
8	0
0	0
131	0
1590	0
16934	0
0	0
0	0
0	0
0	0
0	0
6974	0
83	0
0	0
0	0
2	0
0	0
0	0
53	0
321	0
0	0
221	0
0	0
0	0
455	0
0	0
344	0
20	0
494	0
0	0
104	0
317	0
27	0
1382	0
754	0
332	0
15	0
644	0
221	0
333	0
0	0
2656	0
1998	0
150	0
1255	0
1806	0
87	0
73	0
80	0
0	0
6446	0
706	0
251	0
270	0
1	0
1	0
236	0
250	0
0	0
4263	1
0	0
29	0
3263	0
369	0
2	0
0	0
8581	0
476	0
53	0
561	0
2389	0
0	0
0	0
4	0
10	0
770	0
36	0
0	0
591	0
0	0
3626	0
310	0
1910	0
3	0
568	0
34	0
88	0
0	0
0	0
75	0
450	0
127	0
0	0
0	0
0	0
189	0
0	0
135	0
1184	0
1015	0
1826	0
368	0
348	0
203	0
1	0
10	0
0	0
898	0
797	0
56	0
102	0
88	0
0	0
1	0
9	0
950	0
5	0
940	0
1	2
0	0
4	0
531	0
9397	0
1118	0
1	0
11	0
0	0
19	0
14	0
0	0
0	0
447	0
1	0
0	1
0	0
0	2
1689	0
413	0
19	0
0	0
2	0
12	0
8	0
0	0
2	0
515	0
0	0
129	0
569	0
158	0
61	0
260	15
0	0
0	0
49	0
215	0
257	0
65	0
15	0
12	0
1372	0
211	0
1492	0
0	0
58	0
405	0
68	0
283	0
2983	0
152	0
366	0
0	0
203	0
5	0
176	0
0	0
0	0
3	20
0	51
39	0
0	0
22555	0
6	2
617	0
5	0
11	0
0	0
1915	0
848	2
11	0
141	0
1405	0
0	0
162	0
15	0
414	0
2325	0
668	51
615	0
0	0
0	0
0	0
8	0
0	0
0	0
10	0
977	0
3	0
13	0
193	0
3	0
1	0
425	0
71	0
251	0
830	0
1360	0
38	1
0	0
1	39
80	0
686	0
142	0
107	0
0	0
0	0
0	0
703	0
140	0
5	0
0	0
136	0
4	0
0	0
148	0
35	0
69	0
584	0
1069	0
0	0
0	0
0	0
0	0
22	1
96	39
1	0
105	0
0	0
0	0
631	0
553	28
219	0
0	0
6100	0
63	0
15	0
16	0
154	1
552	1
3040	0
5386	0
0	0
987	0
1147	0
7	0
3	0
0	0
0	0
104	0
958	0
1045	0
0	0
18	0
168	0
0	0
4	0
735	0
2	0
4073	0
0	0
3	0
163	0
4	6
2857	6
26	0
319	0
18	0
1900	0
709	0
156	0
298	0
1398	0
0	0
2	0
225	0
197	0
644	0
173	0
4	0
1	0
11	0
158	4
44	1
364	0
86	5
536	0
1055	0
7	0
283	0
0	0
956	0
1794	0
9	0
0	0
1447	0
0	0
854	0
67	0
1069	0
706	0
589	0
18	0
57	0
155	0
520	0
4631	0
2	0
784	0
1068	0
5	0
100	0
498	0
15	0
0	0
923	0
524	0
1383	0
1	0
13	0
0	0
0	0
11	0
10	0
0	0
0	0
12	0
0	0
0	0
3253	0
117	0
488	0
167	0
5585	0
2006	0
405	0
0	0
0	0
2	0
0	0
0	0
711	0
349	0
326	0
0	0
0	0
0	0
3975	0
289	0
854	0
139	0
131	0
648	0
1167	0
218	2
0	0
0	0
472	0
558	0
102	0
1459	0
0	0
0	2
8	2
0	0
390	0
776	0
10	0
0	0
0	0
0	0
18	0
106	0
7	0
7	0
0	0
379	0
6	0
4564	0
11	0
68	0
0	0
11865	0
1	0
39	0
123	0
45	0
28	1
121	1
1443	0
3	0
1	0
537	0
36	0
471	0
0	0
668	0
497	0
1138	0
812	0
2087	0
456	0
155	0
29	0
45	0
0	0
595	0
259	0
3709	0
16	0
13	0
525	0
6865	0
390	0
614	0
551	0
710	0
32	0
69	0
306	0
0	0
45	0
2726	0
45	0
239	0
3	0
0	0
84	0
0	0
94	0
83	0
6	0
4	0
350	0
60	0
0	0
0	0
0	0
0	0
130	0
0	0
1709	0
2998	0
41	2
0	0
0	0
0	0
0	0
74	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
1169	0
1	0
0	0
0	0
70	0
1547	0
91	0
11103	0
895	0
98	0
344	0
1745	0
40	0
407	0
145	0
511	0
1311	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
161	0
5	0
18	0
661	0
228	0
4	0
253	0
0	0
252	0
604	0
24	0
413	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
2949	0
262	0
1162	0
0	0
2	0
0	0
81	0
0	0
122	0
603	0
399	0
1333	794
3	794
49	0
201	0
6	0
23404	0
8479	0
186	0
465	0
3199	0
5	0
13	0
1	0
0	0
3	0
594	0
464	0
714	0
2	0
171	0
1	0
846	0
2159	0
3	0
603	0
1254	0
0	0
33	0
1	0
694	0
0	0
20	0
1367	0
290	0
225	0
13365	3
3	0
689	0
79	0
8	0
36	0
0	0
2375	0
225	0
35	0
7	0
1565	0
1	0
2	0
2039	0
111	0
397	0
503	0
11	0
4	0
3	0
631	0
290	0
617	0
3	0
57	0
720	0
589	0
39	0
44	0
144	0
49	0
36	0
94	0
626	0
1	0
36	0
21	0
0	0
1	0
38	0
1839	0
4	0
34	0
0	0
337	0
560	0
480	0
4	0
7	0
579	0
4	0
22	0
616	0
45	0
483	0
0	0
671	0
564	0
256	0
1133	0
0	0
11	0
9833	0
27	0
262	0
84	0
4505	0
124	0
1057	0
0	0
26	0
82	0
16	0
14	0
0	0
143	0
12	0
9061	0
41	0
346	0
0	0
3	0
703	0
270	0
338	0
1285	0
379	0
11	0
77	0
591	0
1	0
3	0
178	0
503	0
8	0
103	0
1280	0
417	0
45	0
967	0
717	0
83	0
1201	0
2	0
614	0
5	0
7	0
25	0
0	0
0	0
0	0
1030	0
0	0
149	0
7	0
106	0
1552	0
5	0
2963	0
35	0
83	0
8	0
0	0
59	0
195	0
0	0
0	0
115	0
92	0
46	0
1107	0
0	0
469	0
1	0
1	0
80	0
494	0
1530	0
0	0
0	0
0	0
104	0
332	0
2098	0
28	0
1	0
327	0
325	0
107	0
736	0
697	0
89	0
869	0
0	0
2	0
0	0
1626	0
470	0
3516	0
3	0
703	0
510	0
1914	0
435	0
39678	0
0	0
2207	0
0	0
0	0
46	0
27	0
2518	0
471	0
3946	0
3522	0
1434	0
716	0
118	0
81	0
4	0
319	0
62	0
641	0
289	0
1	240
4730	240
0	0
1289	0
1536	0
2965	0
9166	0
238	6
4722	6
0	0
51	0
342	0
175	0
2378	0
1010	0
928	0
3374	0
37	0
978	0
668	0
15	0
285	0
8	0
145	0
2	0
68	0
3737	0
0	0
210	0
26	0
5633	0
1550	0
88	0
386	0
74	0
1	1
8	1
819	0
813	0
89	0
0	0
1050	0
111	0
1075	0
8	0
13	0
17	0
1393	0
0	0
23	0
1348	0
7262	0
176	0
2097	0
9	0
0	0
1155	0
2420	0
101	0
1225	0
0	0
380	0
2	0
120	0
111	0
24	0
101	0
435	0
35	0
488	0
3	0
40	0
2334	0
22	0
0	0
3	0
341	0
28	0
94	0
147	0
345	0
0	0
528	0
1303	0
188	0
186	0
10	0
2	0
1	0
1841	0
369	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
697	0
0	0
326	0
0	0
2	0
18	0
0	0
13	0
880	0
17	0
3582	0
59	0
316	0
542	0
532	0
1890	0
675	0
529	0
72	0
414	0
1824	0
528	0
1471	0
12	0
873	0
4	0
78	0
555	0
61	0
429	0
93	0
139	0
128	0
0	0
625	0
797	0
112	0
10986	0
5083	0
34	0
1517	0
167	0
104	0
38	0
1995	0
811	0
43	0
7	0
13	0
401	0
20	0
0	0
26	0
9	0
394	0
0	0
4	0
63	0
993	0
237	0
62	0
2372	0
2109	0
18	0
484	0
829	0
650	0
39	0
48	0
4557	0
547	681
708	681
706	0
544	0
66	0
397	0
0	0
826	0
128	0
9	0
1	0
2225	0
2201	0
0	0
346	0
22	0
0	0
554	0
0	0
859	0
84	0
126	0
11441	0
129	0
1353	0
1	0
204	0
0	0
639	0
499	0
186	0
67	0
465	0
117	0
270	0
92	0
55	0
103	0
175	2
16	2
826	0
95	0
1371	0
1034	1
515	0
357	0
99	0
31	0
4	0
0	0
0	0
0	0
2965	0
347	0
636	0
123	0
355	0
391	0
27	0
546	0
282	0
273	0
141	0
22720	0
484	0
254	0
209	0
4236	0
441	0
792	0
821	0
547	0
306	0
955	0
231	0
0	0
8	0
8	0
4	0
0	0
0	0
1325	0
881	0
2540	0
53	0
5	0
0	0
399	0
289	0
333	0
0	0
351	0
3	0
38	0
0	0
113	0
446	0
0	0
9	0
37	0
3723	0
0	0
4	0
0	0
3	0
0	0
1	0
2	0
119	0
1063	0
0	0
748	0
70	0
1	0
171	0
75	0
3564	0
1241	3
5	3
1011	0
15	0
440	0
596	0
5796	0
1216	0
0	0
610	0
284	0
21	0
2	0
27	0
53	0
26	0
963	0
6	0
166	0
78	0
461	0
372	0
393	0
0	0
0	0
0	0
575	0
2277	0
60	0
2466	7
14	5
0	2
236	0
51	0
1527	0
573	0
1024	0
170	0
828	0
796	0
0	0
410	0
0	0
558	0
0	0
0	0
0	0
0	0
1	0
0	0
54	0
0	0
180	0
777	0
0	0
0	0
67	0
735	0
17	0
12	0
0	0
1660	0
6	0
107	0
555	0
7	0
6	0
101	0
60	0
5	0
5	0
201	0
651	0
3	0
97	0
14	0
109	0
54	0
94	0
1774	0
13	0
18	0
576	0
156	0
0	0
3	0
0	0
2	0
551	0
167	0
1	0
4	0
73	0
584	0
1816	0
5	0
1470	0
4	0
269	0
162	0
2	0
311	0
593	0
0	0
4	0
1043	0
877	0
0	0
640	0
833	0
1304	0
176	0
197	0
1136	284
6	0
0	0
17	0
1242	0
6	0
24	0
95	0
61	0
0	0
2521	0
16	0
6	0
11	0
0	0
2	0
896	0
1912	0
873	0
41	0
1128	0
264	0
39	290
1279	290
0	0
7	0
2	0
0	0
1130	0
76	0
418	0
0	0
16	0
3	0
1314	0
50	0
1177	0
240	0
0	0
168	0
880	0
915	0
1001	0
181	0
1558	0
733	0
21	0
0	0
29	0
119	0
139	0
75	0
25	0
4	0
15	0
0	0
610	0
30	0
0	0
0	0
0	0
0	0
58	0
426	0
271	0
386	0
373	0
42	0
1	0
25	0
1681	0
4190	0
1316	0
371	0
1818	0
862	55
233	0
492	1
39	0
3969	0
15209	52
1117	51
2412	0
2362	25
2416	25
281	0
1069	0
2584	0
537	0
928	0
1	0
7607	0
