UniqueCount	AmbigCount
0	10
42	5
0	88
11	2
26	25
123	0
18	120
0	0
0	18
1	0
15	47
0	114
1	1310
0	19
0	114
1	47
9	0
0	0
0	0
0	0
51	0
1	0
0	0
39	60
1	0
19	5886
0	0
40	95
0	0
1	0
0	3
0	0
0	0
0	0
0	1
776	5883
1	126
15	325
2	0
0	0
4	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
31	93
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2854	0
436	0
1737	0
471	0
4	0
86	0
46	0
114	0
110	0
0	0
339	0
955	0
10958	0
612	0
20	0
33	0
0	0
592	0
0	0
32	0
23	0
1487	0
359	0
11	0
10	0
151	0
65	0
237	0
35	0
2	0
647	0
414	0
0	0
6	0
290	0
81	0
6	0
28	0
658	0
1	0
987	0
4461	0
57	0
85	0
1705	0
68	0
748	0
1	0
6120	0
582	0
85	0
248	0
1284	0
12667	0
634	0
600	0
488	0
2824	0
3	0
3268	0
0	0
816	0
0	0
5	0
230	0
1	0
244	0
629	0
40	0
56	16
0	0
0	0
0	0
309	19
21	0
0	0
0	0
0	0
0	0
83	0
6	0
1349	0
5725	0
25	0
686	0
1	0
1	0
1828	3
12	0
0	0
5	0
237	0
35	0
311	0
0	0
2327	0
2914	0
170	0
165	0
4944	0
635	0
238	0
172	0
765	0
2	0
0	0
0	0
97	0
9	0
2922	0
10588	0
427	0
10	0
200	0
3824	0
197	0
125	0
12527	0
733	0
11	0
96	0
1860	0
84	0
134	0
113	0
0	0
6789	0
1	0
3	0
0	0
135	0
30	0
302	0
1706	1
121	1
1111	0
2	0
1	0
4406	0
0	0
0	0
28415	0
3	0
356	0
0	0
377	0
319	0
420	0
3037	0
11	0
0	0
885	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
394	0
0	0
73	0
11	0
65	0
569	0
38	0
722	0
881	0
982	0
98	0
150	0
5	0
87	0
0	0
4	0
123	0
3656	0
164	0
3	0
545	0
9	0
0	0
6	0
333	0
1115	0
1272	0
137	0
4537	0
0	0
4	0
22	0
248	0
86	0
619	0
732	0
1610	0
1068	0
3	0
16	0
10	0
1	0
0	0
2	0
377	0
3577	0
0	0
0	0
1951	0
2049	0
966	0
24	0
79	0
1792	0
3	0
12	0
237	0
442	0
32	0
1	0
7338	0
314	0
68	0
284	17
141	0
0	0
48	0
855	0
201	0
129	0
423	0
118	0
379	0
12	0
3	0
2	0
1093	0
95	0
10678	0
76	0
246	0
4	0
15	0
778	0
1939	0
640	0
467	0
0	0
1015	0
0	0
0	0
232	0
210	0
6202	0
0	0
6365	0
416	0
6	0
58	0
2632	0
886	0
2107	5
1014	5
979	0
2873	0
2927	0
1008	0
743	0
0	0
312	0
1358	0
81	0
194	9
510	9
13	0
1916	0
3859	0
662	0
231	0
256	0
747	0
194	0
0	0
2375	0
1571	0
2210	0
460	0
1553	0
3142	0
4	0
0	0
0	0
50	0
4	0
1296	0
1	0
509	0
912	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
449	0
202	0
2	0
0	0
11	0
253	0
0	0
7326	0
1463	0
0	0
0	0
0	0
158	0
51118	0
4246	0
0	0
57	0
57	0
0	0
22	0
1	0
257	0
0	0
0	0
722	0
29	0
221	0
729	0
922	0
1467	0
21	0
565	0
5465	0
21	0
2051	0
2424	0
0	0
0	0
0	0
676	0
60	0
166	0
155	0
260	0
0	0
9095	0
5858	0
3756	0
433	0
784	0
630	0
1153	0
11842	0
452	0
7	0
838	0
1425	0
728	0
1211	0
3338	0
1736	0
392	0
0	0
29	0
372	0
0	0
3094	0
672	0
1	0
188	0
0	0
54	0
90	0
329	0
31	0
204	0
11	0
859	0
2215	0
1132	0
1070	0
0	0
987	0
0	0
15	0
9	0
0	0
0	0
0	0
368	0
399	0
0	0
0	0
4020	0
1190	0
0	0
1961	0
1207	0
0	0
63	0
0	0
25	0
2	0
0	0
957	0
0	0
0	0
0	0
0	0
145	0
0	0
0	0
132	0
542	0
219	0
538	0
0	0
0	0
0	0
85	0
3	0
1	0
0	0
0	0
12	0
0	0
0	0
0	0
2895	0
122	0
8	0
1972	0
0	0
0	0
97	0
937	0
0	7
0	0
1064	0
957	0
21	0
5	0
10	0
48	0
2	0
4	0
0	0
0	0
0	0
390	0
0	0
0	0
2583	0
139	0
10	0
130	0
3173	0
1054	0
0	0
1	2
0	0
2005	1
0	0
0	0
0	0
1684	0
0	0
27	0
1	0
0	0
0	0
1400	0
3092	0
0	0
881	0
468	0
394	0
0	0
40	0
0	0
620	0
17	0
670	0
33	0
2	0
34	0
0	0
297	0
9	0
0	0
22	5
49	0
0	0
10	0
1888	0
607	0
27	0
74	0
554	0
0	0
0	0
0	0
0	0
20	0
132	0
0	0
1432	606
0	0
456	0
1958	606
1552	0
2138	0
2212	0
1610	0
343	0
0	0
0	0
818	0
0	0
2	0
0	0
90	0
13673	0
1	0
4187	0
2402	0
0	0
467	0
1461	0
599	0
0	0
995	0
857	0
617	0
30	0
0	0
11	0
38	0
13	0
1246	0
920	0
0	0
137	0
330	0
5062	0
0	0
0	0
259	0
1553	0
2175	0
0	0
0	0
1	0
62	1
730	1
53	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2838	0
1359	0
0	0
0	0
0	0
0	0
74	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1291	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
2	0
96	38
0	0
0	0
0	0
0	0
0	0
5314	0
0	0
0	0
955	0
0	0
184	0
0	0
232	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
16	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1046	0
424	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
26	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
385	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
8	206
0	0
6127	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
21	0
11	0
0	0
231	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
957	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
2	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
35	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
100	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
489	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	11
6	0
0	0
0	0
0	0
8	3
42	3
598	0
0	0
0	0
0	0
0	0
0	0
214	0
6	0
0	0
0	0
0	0
0	0
0	0
3	0
14	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
259	3
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
74	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
499	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
1	0
202	0
0	0
2630	0
0	0
0	0
0	0
0	0
0	0
0	0
1692	0
3	0
0	0
0	0
0	0
79	0
0	0
0	0
757	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1098	0
0	0
10786	0
167	0
0	0
7389	0
0	0
821	0
7367	0
344	0
1	0
5	0
799	0
0	0
0	0
20	0
716	0
2671	0
11	0
0	0
0	0
0	0
1222	0
0	0
87	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
40	78
0	0
767	0
0	0
3150	1
379	1
0	0
0	0
0	0
0	0
158	0
0	0
29	0
0	0
0	0
0	0
0	0
21	0
6635	0
95	3
4	0
4	0
0	0
2119	0
85	0
255	0
1	0
219	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
5820	0
1	0
0	0
430	0
47	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
16	0
0	0
622	0
0	0
1695	0
0	0
6	63
1	0
9	0
3	0
148	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
588	0
0	0
842	0
0	0
0	0
0	0
0	0
101	0
10	0
19	0
57	0
8	0
0	0
103	0
0	0
0	0
0	0
0	0
0	0
9	1030
0	0
0	0
0	0
4	0
22	0
0	0
0	0
1	0
101	0
0	0
0	0
670	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
113	0
2844	0
127	0
0	0
0	0
48	0
76	0
0	0
20	0
0	0
0	0
109	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
592	0
0	0
0	0
351	0
0	0
2	0
0	0
0	0
382	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2071	0
140	0
755	0
0	0
798	0
819	0
102	0
0	0
0	0
0	0
1706	0
0	0
0	0
255	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
977	0
1430	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
1866	0
57	0
145	0
0	0
672	1
26	1
125	0
0	1
0	0
0	0
0	0
0	0
0	0
3892	0
39	0
1163	0
42	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1570	0
0	0
681	0
2	0
5	0
20	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
880	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
636	0
2543	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1212	0
0	0
0	0
1677	0
2115	0
5257	0
0	0
3	0
88	3
144	0
5560	0
128	0
0	0
0	0
0	23
0	0
0	0
0	23
1853	0
1170	0
64	0
0	0
0	0
0	0
218	0
1045	0
65	2
6	2
2378	0
3643	0
0	0
115	0
903	0
1	0
0	0
117	1
11	0
0	0
0	0
503	0
2	0
6	0
0	0
683	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
21	0
15	0
3751	0
1	0
635	0
220	0
151	0
751	0
888	0
0	0
3894	0
527	0
1	0
695	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
38	0
669	0
22	0
137	0
2037	0
0	0
143	0
28	0
0	0
619	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
9550	0
2	0
1	0
0	0
1	0
71	25
3821	0
0	0
303	0
0	0
234	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	25
0	0
1	0
42	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
2	0
0	0
0	0
2141	0
0	0
0	0
8	0
0	0
0	0
1283	0
3731	20
0	0
0	0
9	3
1568	23
17295	0
95	0
0	0
2611	0
134	150
0	0
58	150
1182	0
0	0
0	0
1	0
15315	0
6827	0
1299	0
0	0
2263	0
5	0
129	74
54	0
1	114
0	0
23	0
4	1
0	0
12	0
0	0
0	0
0	0
21	0
1223	0
345	1
30	1
2101	0
56	0
8	0
0	0
0	0
579	0
0	0
0	0
0	0
3049	0
791	0
688	0
4611	0
5	0
163	0
0	7
554	0
575	0
0	0
0	0
32	0
0	0
0	0
0	0
680	0
0	0
6	0
227	0
2	0
6665	0
211	0
5304	0
35	0
34	0
1	0
0	0
1054	0
383	0
358	0
4004	0
9	0
3	0
0	0
0	0
0	0
38	0
0	0
0	0
0	0
1	0
0	0
13	0
0	0
1	0
12	0
0	0
312	0
1139	0
196	0
142	0
28757	1
0	0
5	0
0	0
0	0
47	0
518	0
662	0
3561	0
1196	0
0	0
0	0
0	0
0	0
30	0
1	0
0	0
0	0
1	0
107	0
565	0
2120	0
0	0
17	0
399	0
0	0
709	0
739	0
584	0
461	0
2069	0
2207	0
572	0
313	0
354	0
0	0
2993	0
1063	0
67	0
38	0
1842	0
863	0
9596	0
20207	1
2434	0
0	0
0	0
1	0
109	0
95	0
266	0
280	0
18	0
0	0
0	0
0	0
0	0
7981	0
12	0
796	0
0	0
0	0
1327	2
33	2
0	0
0	0
0	0
0	0
0	0
843	0
0	0
323	0
202	0
0	0
2402	1030
198	0
2369	0
110	0
0	0
104	0
10320	0
39	0
1579	0
5024	1
103	0
218	0
1012	0
795	0
176	0
372	0
947	0
2495	0
864	0
0	0
253	0
598	0
300	0
254	0
0	0
0	0
0	0
0	0
0	0
1033	0
12	0
50	0
126	0
56	0
160	0
1959	0
1568	0
1	0
2	0
0	0
0	0
0	0
458	0
804	0
107	0
905	0
9	0
244	0
0	0
0	0
1753	0
21	0
3	0
1675	0
674	0
2276	0
456	0
18370	0
570	0
54	0
5	0
878	0
10	0
376	0
0	0
0	0
5	0
73	0
1355	0
0	0
0	0
25	0
1	0
0	0
2	0
755	0
383	0
2987	0
843	0
3809	0
329	0
1158	0
0	0
0	0
0	0
4	0
308	0
41	0
1622	0
653	0
1333	0
629	0
84	0
1	0
1350	0
41	0
896	0
7102	0
75	0
0	0
2139	0
25	0
28	0
5825	0
238	0
142	0
2338	0
151	0
813	0
5892	0
37	0
1	0
126	0
5457	0
6683	0
351	0
2744	0
0	0
7	0
194	0
97	0
231	0
11	0
2	0
496	0
660	0
17	0
700	0
1916	0
175	0
550	0
169	0
2566	0
104	0
53	0
0	0
1144	0
2183	0
1	0
2208	0
17	0
0	0
301	0
2250	0
41064	0
0	0
0	0
0	0
0	0
1	0
13241	0
32	0
0	0
0	0
2	0
0	0
0	0
14	0
291	0
0	0
429	0
0	0
0	0
1001	0
0	0
1096	0
569	0
712	0
0	0
156	0
667	0
620	0
1457	0
949	0
607	0
73	0
773	0
295	0
91	0
0	0
4828	0
2835	0
14	0
1872	0
2167	0
186	0
65	0
81	0
0	0
7758	0
1719	0
511	0
266	0
30	0
56	0
324	0
872	0
0	0
6737	0
0	0
55	0
2471	0
599	0
3	0
0	0
15652	0
548	0
233	0
853	0
2417	0
0	0
0	0
5	0
35	0
1811	0
101	0
0	0
673	0
0	0
4180	3
483	0
2988	0
23	0
911	0
70	0
184	0
0	0
2	0
174	0
1340	0
140	0
0	0
0	0
0	0
313	0
0	0
259	0
1287	0
1700	0
2233	0
69	0
554	0
637	0
2	0
16	0
2	0
1597	0
1043	0
52	0
145	0
73	0
0	0
9	0
59	0
2544	0
0	0
1212	0
2	5
0	0
2	0
908	0
11888	0
1416	0
0	0
25	0
17	0
17	0
47	0
0	0
0	0
1790	0
14	0
0	0
0	0
0	5
1938	0
1045	0
18	0
0	0
6	0
10	0
20	0
0	0
1	0
702	0
0	0
357	0
632	0
158	0
39	0
700	49
3	0
0	0
103	0
282	0
331	0
150	0
27	0
10	0
2353	0
808	0
2050	0
0	0
62	0
695	0
205	0
393	0
4906	0
280	0
991	0
0	0
488	0
11	0
589	0
0	0
0	0
1	3
0	84
64	0
0	0
2451	0
7	4
474	0
14	0
12	0
1	0
2970	0
800	0
5	0
233	0
2739	0
0	0
350	0
17	0
545	0
3188	0
2698	84
1327	0
0	0
0	0
0	0
2	0
5	0
0	0
2	0
1713	0
3	0
22	0
328	0
5	0
5	0
624	0
154	0
386	0
1199	0
2346	0
132	0
0	0
0	75
285	0
820	0
228	0
175	0
1	0
0	0
0	0
1123	0
192	0
2	0
7	0
34	0
18	0
3	0
530	0
57	0
82	0
1223	0
1945	0
0	0
0	0
0	0
0	0
75	0
193	75
0	0
314	0
0	0
1	0
1105	0
714	45
437	0
0	0
8599	0
72	0
12	0
30	0
217	1
858	1
5136	0
6573	0
0	0
1916	0
2221	0
5	0
2	0
0	0
0	0
178	0
1337	0
925	0
0	0
23	0
69	0
0	0
1	0
1327	0
13	0
6681	0
1	0
1	0
134	0
27	5
3572	6
9	0
503	0
66	0
2874	0
991	0
216	0
526	0
3519	0
0	0
3	0
405	0
299	0
1129	0
390	0
5	0
17	0
11	0
372	6
62	3
737	1
98	10
731	0
1821	0
75	0
771	0
0	0
1474	0
2297	0
11	0
0	0
1943	0
0	0
1121	0
182	0
1901	0
2035	0
1209	0
158	0
44	0
427	0
899	0
9982	0
0	0
1673	0
1121	0
5	0
401	0
339	0
30	0
2	0
1196	0
605	0
1985	0
0	0
22	0
2	0
0	0
17	1
17	1
0	0
0	0
2	0
0	0
0	0
1712	0
171	0
879	0
307	0
5668	0
2559	0
657	0
0	0
0	0
0	0
0	0
1	0
1157	0
615	0
560	0
1	0
0	0
0	0
4613	0
283	0
1666	0
454	0
150	0
1788	0
984	0
416	0
0	0
0	0
606	0
882	0
287	0
2059	1
0	0
0	1
4	2
0	1
672	0
802	0
0	0
0	0
0	0
0	0
4	0
170	0
3	0
6	0
1	0
641	0
13	0
9517	0
45	0
93	0
0	0
6211	0
1	0
67	0
223	0
89	0
7	0
231	0
2729	0
10	0
0	0
622	0
58	0
1003	0
0	0
1863	0
842	0
1987	0
1211	0
4357	1
916	0
1751	0
194	0
69	0
0	0
860	0
581	1
7156	0
41	0
34	0
981	0
12333	0
535	0
1023	0
1006	0
1379	0
55	0
64	0
747	0
23	0
29	0
4228	0
59	0
487	0
0	0
0	0
70	0
0	0
88	0
230	0
30	0
3	0
475	0
94	0
0	0
0	0
1	0
0	0
201	0
0	0
4301	0
7351	0
39	0
0	0
0	0
0	0
0	0
92	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
326	0
1	0
0	0
0	0
164	0
2103	0
156	0
16962	0
1308	0
110	0
520	0
1996	0
113	0
679	0
559	0
740	0
2462	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
231	0
14	0
24	0
789	0
253	0
9	0
339	0
8	0
538	0
731	0
42	0
667	0
5	0
1	0
0	0
0	0
0	0
1	0
0	0
3014	0
354	0
1895	0
0	0
4	0
1	0
80	0
0	0
296	0
218	0
858	0
778	285
1	285
74	0
402	0
1	0
14303	1
7532	0
236	0
419	0
3828	0
5	0
36	0
0	0
0	0
3	0
1247	0
583	0
673	0
5	0
335	0
0	0
850	0
2907	0
11	0
722	0
1447	0
0	0
20	0
0	0
1208	0
1	0
66	0
2125	0
292	0
457	0
2406	0
4	0
1238	0
124	0
18	0
1	0
0	0
4188	0
310	0
35	0
4	0
1469	0
4	0
0	0
3713	0
347	0
715	0
1208	0
156	0
20	0
5	0
11691	0
1363	0
916	0
5	0
57	0
1231	0
942	0
41	0
111	0
201	0
40	0
95	0
129	0
1167	0
0	0
26	0
4	0
9	0
0	0
24	0
1956	0
6	0
146	0
0	0
577	0
579	0
803	0
32	0
7	0
1019	0
3	0
28	0
858	0
459	0
843	0
1	0
1051	0
1372	0
365	0
1947	0
0	0
4	0
11796	0
65	0
323	0
200	0
4658	0
351	0
1515	0
0	0
55	0
94	0
39	0
14	0
0	0
261	0
8	0
12159	0
61	0
422	0
0	0
1	0
1373	0
805	0
366	0
2140	0
528	0
52	0
167	0
1032	0
5	0
9	0
473	0
674	0
63	0
132	0
1845	0
803	0
284	0
2096	0
1170	0
71	0
1193	0
1	0
558	1
0	0
38	0
15	0
0	1
2	0
7	0
1547	0
0	0
549	0
25	0
199	0
2347	0
58	0
3742	0
69	0
235	0
10	0
0	0
257	0
251	0
0	0
0	0
443	0
126	0
67	0
1777	0
0	0
742	0
0	0
0	0
303	0
738	0
2317	0
1	0
0	0
0	0
237	0
936	0
2831	0
37	0
2	0
521	0
531	0
213	0
1128	0
1195	0
74	0
980	0
50	0
3	0
11	0
2100	0
764	0
4772	0
7	0
1257	0
611	0
2440	0
598	0
38328	0
0	0
3134	0
2	0
1	0
93	0
49	0
3720	0
975	0
14277	0
5249	0
2015	0
904	0
117	0
213	0
17	0
470	0
46	0
956	0
3433	0
1	144
5735	144
0	0
3324	0
2769	0
7120	0
10464	0
311	2
2074	2
0	0
20	0
535	0
211	0
2983	0
2682	0
1560	0
5732	0
64	0
2469	0
434	0
28	0
434	0
21	0
233	0
0	0
52	0
7752	0
20	0
600	0
37	0
8903	0
1927	0
236	0
616	0
106	0
1	2
8	2
383	0
1136	0
128	0
0	0
1510	0
252	0
1954	1
29	1
14	0
33	0
1960	0
0	0
123	0
1564	0
11302	0
591	0
2748	0
42	0
0	0
2419	0
2867	0
356	0
1221	0
9	0
372	0
11	0
711	0
282	0
80	0
125	0
1105	0
85	0
694	0
1	0
112	0
3647	0
19	0
0	0
2	0
708	0
78	0
108	0
162	0
426	0
0	0
388	0
1730	0
389	0
63	0
6	0
14	0
1	0
3002	0
592	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
952	0
0	0
326	0
0	0
15	0
112	0
0	0
13	0
1448	0
60	0
5893	0
95	0
386	0
607	0
771	0
2745	0
1077	0
846	0
56	0
461	0
3893	0
235	0
2084	0
8	0
792	0
34	0
46	0
633	0
205	0
652	0
285	0
240	0
149	0
1	0
888	0
1208	0
511	0
21642	0
6790	0
44	0
3335	0
256	0
46	0
16	0
1907	0
1134	0
41	0
6	0
12	0
688	0
11	0
0	0
35	0
3	0
399	0
0	0
3	0
77	0
1124	0
715	0
106	0
3155	1
2636	0
9	0
1255	0
1488	0
961	0
173	0
59	0
6738	0
1685	1122
1698	1122
1570	0
896	0
112	0
574	0
0	0
946	0
271	0
18	0
8	0
3785	0
3569	0
0	0
173	0
65	0
1	0
1150	0
0	0
1351	0
130	0
344	0
13980	0
87	0
2036	0
2	0
252	0
2	0
1161	0
6521	0
217	0
243	0
583	0
519	0
293	0
217	0
266	0
214	0
141	0
35	0
1021	0
292	0
1932	0
2368	0
730	0
645	0
132	0
43	0
8	0
0	0
0	0
13	0
3251	0
487	0
971	0
122	0
472	0
631	0
209	0
3595	0
681	0
476	0
339	0
6632	0
624	0
310	0
82	0
8102	0
1249	0
1126	0
1173	0
832	0
959	0
1479	0
410	0
0	0
11	0
7	0
1	0
1	0
1	0
2160	1
1364	0
4888	0
201	0
0	0
0	0
698	0
608	0
458	0
0	0
475	0
0	0
12	0
0	0
407	0
699	0
1	0
5	0
285	0
4522	0
1	0
23	0
0	0
5	0
0	0
0	0
5	0
319	0
1548	0
0	0
1949	0
587	0
0	0
309	0
158	0
4956	0
1487	1
11	1
1234	0
6	0
477	0
1864	0
7398	0
1988	0
0	0
787	0
752	0
49	0
0	0
161	0
58	0
39	0
1423	0
16	0
668	0
71	0
390	0
825	0
523	0
0	0
0	0
2	0
429	0
3372	0
421	0
3110	3
21	3
0	0
420	0
100	0
1860	0
933	0
1632	0
71	0
961	0
1132	0
0	0
544	0
8	0
912	0
0	0
4	0
2	0
0	0
2	0
0	0
99	0
0	0
368	0
819	0
0	0
0	0
178	0
1246	0
37	0
33	0
0	0
2169	0
13	0
135	0
754	0
9	0
17	0
64	0
182	0
8	0
6	0
264	0
1429	0
3	0
210	0
23	0
189	0
107	0
250	0
3935	0
44	0
97	0
799	0
184	0
0	0
9	0
0	0
1	0
636	0
245	0
3	0
2	0
639	0
965	0
3659	0
7	0
2729	0
7	0
346	0
277	0
2	0
601	0
884	0
0	0
20	0
1867	0
1709	0
0	0
838	0
1245	0
2407	0
334	0
143	0
2025	475
7	0
0	0
10	0
1661	0
16	0
14	0
34	0
17	0
0	0
1081	0
9	0
4	0
3	0
0	0
5	0
806	0
1561	0
965	0
88	0
1929	0
270	0
46	234
1705	234
1	0
2	0
12	0
0	0
1481	0
231	0
496	0
0	0
32	0
1	0
1865	0
89	0
1597	0
454	0
0	0
91	0
1243	0
1140	0
2018	0
233	0
2089	0
2024	0
6	0
0	0
46	0
170	0
194	0
74	0
13	0
