UniqueCount	AmbigCount
1	396
2	92
107	15
0	241
2	0
3	170
3	0
13	100
0	0
0	40
2	0
12	35
0	100
0	881
0	10
0	100
0	35
14	0
0	0
0	0
0	0
73	1
0	0
0	0
13	42
0	0
6	15529
0	0
63	126
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1122	15522
1	262
30	291
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
48	71
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4076	0
891	0
2107	0
1158	0
1	0
30	0
47	0
1	0
80	0
0	0
456	0
922	0
7665	0
678	0
41	0
7	0
7	0
652	0
0	0
34	0
67	0
969	0
526	0
12	0
5	0
288	0
1060	0
15883	1
66	0
1	0
1011	0
974	0
0	0
30	0
564	0
160	0
2	0
37	0
1039	0
17	0
1644	0
8014	0
263	0
65	0
1744	0
76	0
804	0
0	0
1887	0
378	0
127	0
127	0
685	0
7219	0
880	0
744	0
496	0
2839	0
0	0
1897	0
0	0
462	0
0	0
2	0
394	0
1	0
492	0
725	0
7	0
8	7
0	0
0	0
0	0
85	7
18	0
0	0
0	0
0	0
0	0
146	0
7	0
1216	0
5584	0
93	0
1086	0
7	0
0	0
258	0
1	0
0	0
36	0
432	0
40	0
761	0
0	0
1937	0
2686	0
298	0
231	0
525	0
1071	0
254	0
1120	0
960	0
8	0
0	0
0	0
74	0
46	0
2293	0
10118	1
319	0
1	0
114	0
4489	0
155	0
54	0
12977	0
5344	1
5	0
223	0
2612	0
28	0
181	0
148	0
0	0
3196	0
2	0
0	0
0	0
48	0
33	0
484	0
3932	5
290	3
1054	0
1	0
0	0
1690	0
0	0
0	0
70917	0
30	0
100	0
1	0
548	0
309	0
756	0
3623	0
73	0
0	0
191	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
508	0
0	0
40	0
1	0
112	0
2614	2
108	0
796	0
615	0
315	0
5	0
140	0
1	0
1	0
0	0
10	0
37	0
2334	0
160	0
3	0
493	1
2	0
0	0
9	0
452	0
1042	0
2381	0
208	0
5700	0
0	0
16	0
29	0
485	0
89	0
1088	0
1281	0
1248	0
1452	0
7	0
26	0
10	0
3	0
0	0
0	0
424	0
7130	0
0	0
0	0
1180	0
1959	0
1067	0
20	0
31	0
1791	0
2	0
22	0
274	0
504	0
6	0
0	0
10507	0
342	0
1	0
346	12
96	0
0	0
116	0
849	0
473	0
148	0
191	0
165	0
457	0
1	0
0	0
1	0
1140	0
166	0
6028	0
24	0
528	0
2	0
0	0
736	0
1165	0
1230	0
395	0
0	0
402	0
0	0
0	0
211	0
253	0
6029	0
0	0
4132	0
2053	0
2	0
26	0
1994	0
1883	0
2445	10
822	10
590	0
2194	0
2920	0
826	0
754	0
0	0
330	0
1888	0
150	0
323	12
522	12
46	0
3410	0
1136	0
1290	0
675	0
241	0
1111	0
172	0
7	0
1846	0
1869	0
1498	0
353	0
1753	0
2279	0
1	0
0	0
0	0
2	0
1	0
1822	0
2	0
751	0
672	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
450	0
249	0
0	0
14	0
40	0
144	0
0	0
5667	0
1665	0
0	0
0	0
0	0
158	0
3462	0
778	0
0	0
174	0
157	0
2	0
12	0
0	0
277	0
0	0
1	0
1153	0
49	0
342	0
1028	0
1319	0
741	0
52	0
598	0
2029	0
8	0
2823	0
4339	0
0	0
0	0
0	0
939	0
152	0
246	0
390	0
441	0
0	0
7177	0
3800	0
3675	1
424	0
902	0
717	0
1149	0
4141	0
820	0
5	0
664	0
1471	0
227	0
282	0
3994	0
1501	0
354	0
0	0
78	0
1045	0
0	0
3935	0
443	0
3	0
172	0
0	0
28	0
42	0
142	0
28	0
85	0
25	0
568	0
2334	0
1569	0
964	0
0	0
863	0
0	0
2	0
6	0
0	0
1	0
15	0
632	0
520	0
2	0
0	0
7338	0
1183	0
0	0
1193	0
805	0
0	0
1	0
0	0
30	0
0	0
0	0
780	0
0	0
0	0
0	0
0	0
206	0
0	0
0	0
25	0
570	0
232	0
723	0
0	0
0	0
0	0
79	0
2	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
3412	0
188	0
13	0
1959	0
0	0
0	0
2	0
1228	0
0	0
0	0
1123	0
7892	0
10	0
0	0
2	0
418	0
0	0
0	0
0	0
0	0
0	0
621	0
0	0
0	0
3192	0
195	0
22	0
168	0
4691	0
193	0
0	0
1	3
0	0
1615	0
0	0
0	0
0	0
3721	0
0	0
43	0
0	0
0	0
0	0
816	0
1611	0
0	2
497	0
154	0
122	0
0	0
88	0
0	0
728	0
2	0
700	0
35	0
1	0
59	0
0	0
539	0
10	0
0	0
7	7
100	0
0	0
7	0
4704	0
2740	0
77	0
51	0
2004	0
0	0
0	0
0	0
15	0
101	0
74	0
24	0
1424	350
0	0
709	0
1294	350
655	0
216	0
1031	0
2856	0
420	0
0	0
0	0
1130	0
0	0
0	0
0	0
7	0
13942	0
0	0
2032	0
1481	0
0	0
503	0
1999	0
216	0
0	0
1194	0
1084	0
423	0
0	0
0	0
17	0
84	0
37	0
1245	0
1278	0
0	0
41	0
551	0
4317	0
0	0
0	0
609	0
2000	0
713	0
0	0
0	0
0	0
158	10
1518	10
34	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
58	1
25	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2336	0
1289	0
0	0
0	0
0	0
0	0
1	0
0	5
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
556	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
116	27
0	0
0	0
0	0
0	0
0	0
7769	0
0	0
0	0
875	0
0	0
382	0
0	0
554	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
37	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1060	0
333	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
41	0
30	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
18	0
440	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	171
0	0
6468	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
382	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
926	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
170	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
947	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
37	11
4	0
0	0
0	0
0	0
50	3
167	19
850	0
0	0
0	0
0	0
0	0
0	0
324	0
13	0
0	0
8	0
1	0
0	0
0	0
7	0
6	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
180	19
0	0
0	0
0	0
0	0
0	0
0	0
49	0
0	0
0	0
106	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
316	0
0	0
1	0
0	0
0	0
0	0
0	0
166	0
0	0
1	0
341	0
0	0
1690	0
0	0
0	0
0	0
0	0
0	0
0	0
1766	0
0	0
0	0
0	0
0	0
314	0
0	0
0	0
490	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
779	0
0	0
4659	0
263	0
0	0
6782	0
0	0
505	0
9618	0
395	0
8	0
13	0
1051	0
0	0
0	0
46	0
827	0
4644	0
9	0
0	0
0	0
0	0
1252	0
0	0
18	0
0	0
0	0
0	0
1	0
0	0
0	0
27	0
43	72
0	0
1350	0
0	0
1871	18
401	17
0	0
0	0
0	0
0	0
305	0
0	0
23	0
0	0
0	0
0	0
0	0
153	10
8704	1
183	4
14	0
15	0
0	0
918	0
206	0
445	0
5	0
407	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
10	0
0	0
2197	0
6	0
0	0
963	0
80	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
37	0
0	0
1154	0
0	0
1328	0
0	0
2	42
0	0
22	0
3	0
258	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
316	0
0	0
1791	0
0	0
0	0
0	0
0	0
158	0
33	0
59	0
104	1
6	1
0	0
76	0
0	0
1	0
0	0
0	0
0	0
3	576
0	0
0	0
0	0
7	0
186	0
0	0
0	0
6	0
117	0
0	0
0	0
1318	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
6	0
0	0
17	0
0	0
0	0
8	0
407	0
2147	0
7	0
0	0
0	0
9	0
118	0
0	0
57	0
0	0
0	0
190	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
19	0
326	0
0	0
1	0
348	0
0	0
0	0
0	0
0	0
481	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2627	0
141	0
1582	0
0	0
1238	0
1176	0
260	0
0	0
0	0
0	0
1852	0
0	0
0	0
1426	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
869	0
687	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1968	0
314	0
357	0
0	0
497	0
8	0
323	0
4	3
0	0
0	0
0	0
0	0
0	0
1955	0
55	0
1347	0
131	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1986	0
0	0
1316	0
20	0
20	0
53	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1727	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
87	0
2807	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1457	0
0	0
0	0
1507	0
923	0
3481	0
0	0
7	0
1	3
183	0
5166	1
34	0
0	0
0	0
0	7
0	0
0	0
2	7
3174	0
1206	0
73	0
0	0
0	0
0	0
280	0
998	0
72	0
4	0
1223	0
3370	0
0	0
143	0
1608	0
1	2
0	0
56	0
35	0
1	0
0	0
1207	0
2	0
19	0
2	0
715	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
47	0
0	0
0	0
6	0
51	0
4349	0
2	0
1031	0
202	0
288	0
3534	0
986	0
0	2
2848	0
700	0
0	0
318	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
65	0
752	0
27	0
138	0
2824	0
0	0
259	0
147	0
0	0
838	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3238	0
1	0
0	0
1	0
9	0
3	3
2935	0
0	0
488	0
0	0
20	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3
0	0
3	0
47	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
32	0
0	0
1	0
3012	0
0	0
0	0
10	0
0	0
0	0
676	0
1162	7
0	0
0	0
6	1
372	8
25853	0
1138	0
0	0
1015	0
3202	3463
0	0
611	3463
1119	0
0	0
9	0
5	0
5726	0
1219	0
7521	0
0	0
3765	0
2	0
127	46
80	1
0	97
14	0
17	0
0	0
0	0
29	0
0	0
0	0
0	0
13	0
1395	0
163	0
36	0
2893	0
144	0
13	0
0	0
1	0
764	0
0	0
4	0
0	0
894	0
823	0
861	0
2528	0
0	0
94	0
3	11
512	0
235	0
0	0
0	0
25	0
0	0
0	0
1	0
876	0
0	0
12	0
97	0
8	0
2105	0
172	0
6403	0
114	0
66	0
4	0
0	0
1476	0
643	0
462	0
6517	0
4	0
40	0
0	0
0	0
0	0
94	0
0	0
0	0
0	0
0	0
0	0
44	0
0	0
2	0
8	0
3	0
217	0
1539	0
520	0
5631	0
11732	0
0	0
1	0
0	0
0	0
179	0
11	0
1895	0
6533	1
1760	0
0	0
0	0
0	0
0	0
57	0
0	0
0	0
0	0
7	0
101	0
751	0
2339	0
0	0
12	0
708	0
0	0
805	0
989	0
562	0
536	0
1741	0
3743	0
197	0
551	0
452	0
1	0
1426	0
2535	0
60	1
48	1
1965	0
1268	0
12113	0
13183	0
1323	0
0	0
0	0
24	0
188	0
178	0
628	0
569	0
121	0
0	0
0	0
0	0
0	0
7128	0
34	0
867	0
2	0
0	0
1964	1
58	1
0	0
0	0
0	0
0	0
0	0
1059	0
0	0
492	0
283	0
0	0
1220	576
189	0
3462	0
148	0
0	0
113	0
9551	0
15	0
531	0
2991	0
159	0
497	0
1288	0
1137	0
264	0
403	0
1481	0
2455	0
1103	0
13	0
241	0
855	0
1123	0
680	0
0	0
1	0
0	0
0	0
0	0
1588	0
16	0
32	0
36	0
254	0
104	0
2435	0
1735	0
3	0
0	0
0	0
0	0
0	0
463	0
1129	0
100	0
1827	0
3	0
431	0
0	0
0	0
1568	0
11	0
0	0
128	0
790	0
2189	0
467	0
3394	0
684	0
95	0
6	0
1983	0
0	0
98	0
0	0
0	0
0	0
25	0
104	0
0	0
0	0
5	0
0	0
0	0
9	0
911	0
472	0
3195	0
177	0
5680	0
318	0
651	0
0	0
4	0
6	0
61	0
797	0
53	0
1522	0
866	0
3069	0
467	0
9	0
0	0
1547	0
79	0
555	0
4455	0
124	0
1	0
2583	0
7	0
193	0
3387	0
353	0
22	0
2999	0
186	0
1447	0
4731	2
55	0
0	0
4	0
2099	0
5563	0
1737	0
1043	0
0	0
13	0
159	0
255	0
440	0
97	0
4	0
670	0
769	0
32	0
1075	0
2253	0
1210	0
729	0
295	0
4387	0
90	0
188	0
0	0
942	1
1031	0
0	0
2214	0
11	0
0	0
662	0
1713	0
22773	0
0	0
0	0
0	0
0	0
0	0
480	0
8	0
0	0
0	0
0	0
0	0
0	0
331	0
1226	0
1	0
296	0
0	0
0	0
995	0
0	0
965	0
74	0
717	0
0	0
466	0
531	0
37	0
1562	0
991	0
386	0
121	0
956	0
553	0
271	0
0	0
5414	0
2771	0
798	0
2163	0
2797	0
114	0
87	0
379	0
0	0
7132	0
1182	0
428	0
970	0
22	0
0	0
386	0
330	0
0	0
6676	0
0	0
101	0
2297	0
622	0
1	0
0	0
23777	0
298	0
50	0
1049	0
5206	0
0	0
0	0
0	0
13	0
1482	0
110	0
0	0
1151	0
0	0
5283	0
520	0
3484	0
11	0
1604	0
163	0
360	0
0	0
0	0
318	0
904	0
246	0
0	0
0	0
0	0
452	0
0	0
123	1
3007	1
1569	0
2556	1
855	0
737	0
469	0
1	0
44	0
3	0
915	0
1131	0
75	0
336	0
58	0
0	0
5	0
92	0
4741	0
7	0
1830	0
19	56
0	0
41	0
771	0
23158	0
1531	0
0	0
17	0
8	0
31	0
60	0
0	0
0	0
1063	0
3	0
1	3
0	0
0	56
2989	0
1101	0
24	0
0	0
9	0
13	0
39	0
0	0
14	0
1284	0
0	0
374	0
1431	0
301	0
55	0
492	22
1	0
0	0
32	0
240	0
554	0
362	0
52	0
21	0
1974	0
534	0
1978	0
0	0
122	0
996	0
47	0
709	0
4385	0
775	0
720	0
1	0
429	0
15	0
913	0
0	0
0	0
0	4
0	55
55	0
1	0
36705	2
6	0
551	0
5	0
15	0
0	0
2338	0
1093	3
0	0
21	0
1885	0
0	0
265	0
432	0
738	0
3292	0
1774	55
922	0
0	0
0	0
0	0
15	0
0	0
0	0
2	0
1173	0
3	0
12	0
382	0
3	0
0	0
1028	0
122	0
368	0
914	0
2225	0
86	2
0	0
9	118
166	0
955	0
254	0
185	0
1	0
0	0
0	0
2516	0
290	0
2	0
6	0
71	0
7	0
0	0
369	0
9	0
605	0
1705	0
2621	0
0	0
0	0
2	0
0	0
133	2
239	118
0	0
135	0
0	0
0	0
1010	0
1892	68
551	0
0	0
4814	0
163	0
8	0
31	0
219	2
780	2
17309	0
13153	1
0	0
2026	0
2720	0
3	0
11	0
0	0
1	0
618	0
5479	0
1154	0
0	0
7	0
278	0
0	0
2	0
1426	0
13	0
3728	0
0	0
12	0
117	0
37	5
4042	5
178	0
243	0
33	0
3703	0
887	0
295	0
1079	0
4872	0
0	0
0	0
450	0
458	0
1191	0
245	0
9	0
9	0
20	0
160	7
53	2
555	3
117	10
2132	0
2433	0
27	2
270	2
0	0
1594	0
4478	0
9	0
0	0
2360	0
0	0
1419	0
15	0
1477	0
761	0
1278	0
258	0
31	0
384	0
261	0
6961	0
1	0
1423	0
2059	0
4	0
315	0
875	0
36	0
9	0
1337	0
1527	0
3321	0
0	0
7	0
0	0
2	0
23	2
70	2
0	0
0	0
15	0
2	0
0	0
3892	0
247	0
899	0
335	0
6386	0
2677	0
470	0
0	0
0	0
1	0
0	0
1	0
4715	0
1806	0
695	0
2	0
0	0
0	0
4721	0
410	0
1851	0
492	0
316	0
1520	0
1788	0
546	1
0	0
0	0
733	0
508	0
202	0
2667	0
0	0
1	0
4	0
0	0
809	0
1223	0
1	0
0	0
0	0
0	0
2	0
202	0
15	0
21	0
3	0
871	0
17	0
9076	0
9	0
176	0
0	0
15351	1
1	0
72	0
470	0
84	0
27	7
293	7
2358	3
12	0
0	0
723	3
72	0
448	0
0	0
1230	0
721	0
1547	0
858	0
2701	0
966	0
670	0
113	0
117	0
0	0
580	0
250	0
5997	1
102	0
31	0
1184	0
8814	0
681	0
871	0
1027	0
1342	0
177	0
202	0
738	0
3	0
66	0
3584	0
45	0
907	0
15	0
0	0
183	0
0	0
240	0
300	0
22	0
2	0
728	0
17	0
0	0
0	0
1	0
0	0
503	0
0	0
3815	0
3669	0
33	3
0	0
0	0
0	0
1	0
135	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10493	0
3	0
1	0
0	0
246	0
1714	0
18	0
13805	0
3683	0
128	0
644	0
2849	0
180	0
785	0
725	0
791	0
1463	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
282	0
26	0
38	0
1190	0
503	0
11	0
355	0
2	0
377	0
805	0
93	0
1470	0
18	0
10	0
0	0
0	0
0	0
2	0
0	0
3720	0
253	0
1471	0
0	0
1	0
1	0
72	0
0	0
294	0
1786	0
1455	0
1014	503
2	503
38	0
268	0
13	0
50617	0
7553	0
1306	0
1204	0
5060	0
1	0
16	0
1	0
0	0
3	0
3787	0
643	0
1003	0
4	0
476	0
1	0
806	0
2276	0
11	0
1238	0
1504	0
0	0
17	0
0	0
993	0
6	0
9	0
2225	0
1080	0
398	0
11637	1
12	0
1363	0
212	0
24	0
17	0
0	0
3633	0
455	0
75	0
10	0
2668	0
5	0
0	0
1455	0
243	0
739	0
948	0
12	0
27	0
11	0
387	0
942	0
800	0
7	0
51	0
1489	0
957	0
54	0
183	0
518	0
217	0
43	0
71	0
1431	0
0	0
40	0
56	0
7	0
0	0
117	0
2369	0
49	0
114	0
0	0
685	0
934	0
1725	0
11	0
20	0
924	0
3	0
40	0
1723	0
1969	0
958	0
0	0
1523	0
757	0
550	0
1792	0
1	0
30	0
7595	0
93	0
640	0
106	0
5627	1
238	0
1517	0
0	0
104	1
269	1
33	0
55	0
0	0
358	0
77	0
3555	1
30	0
642	0
0	0
1	0
908	0
606	0
787	0
1693	0
166	0
11	0
261	0
1702	0
1	0
0	0
502	0
766	0
1	0
461	0
3184	0
396	0
94	0
1285	0
1048	1
123	0
1689	0
0	0
1098	1
4	0
4	0
17	0
0	1
0	0
5	0
1822	0
1	0
87	0
48	0
118	0
2547	0
4	0
4820	0
22	0
87	0
7	0
0	0
336	0
719	0
0	0
0	0
106	0
277	0
235	0
2338	0
0	0
847	0
0	0
0	0
97	0
1037	0
2538	0
2	0
0	0
0	0
343	0
543	0
4242	0
103	0
0	0
667	0
501	0
243	0
919	1
1178	0
131	0
3778	0
8	0
12	0
1	0
2645	0
476	0
4011	0
3	0
1153	0
644	0
2502	0
122	0
35034	1
0	0
2751	0
0	0
0	0
18	0
31	0
3153	0
419	0
2750	0
4598	0
2132	0
697	0
246	0
217	0
11	0
511	0
47	0
1047	0
267	0
0	294
7343	295
0	0
2966	0
2733	0
4248	0
22712	0
793	10
9634	10
0	0
309	0
583	0
310	0
3209	0
827	0
1839	0
6284	0
37	0
2111	0
1209	0
43	0
558	0
59	0
501	0
0	0
1631	0
9100	0
12	0
479	1
18	0
7231	0
1755	0
318	0
755	0
58	0
1	0
6	0
1978	0
1034	0
194	0
0	0
2141	1
86	1
2487	3
35	3
57	0
19	0
2470	0
0	0
40	0
1636	0
11099	0
697	0
2051	0
17	0
0	0
3206	0
3509	0
312	0
998	0
3	0
307	0
4	0
119	0
316	0
17	0
218	0
411	0
99	0
816	0
6	0
131	0
4697	0
611	0
0	0
0	0
633	0
188	0
511	0
743	0
703	0
0	0
600	0
2190	0
598	0
68	0
63	0
4	0
0	0
3169	0
657	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1822	0
0	0
750	0
0	0
2	0
104	0
0	0
8	0
1429	0
88	0
4320	0
137	0
606	0
364	0
976	0
2020	0
2610	0
1008	0
201	0
779	0
3910	0
2860	0
2607	0
25	0
1636	0
85	0
179	0
812	0
118	0
613	0
82	0
341	0
413	0
26	0
650	0
602	0
239	0
11975	0
8177	0
15	0
3123	0
377	0
191	0
183	0
6256	0
941	1
38	0
13	0
21	0
990	0
162	0
0	0
45	0
9	0
932	0
0	0
22	0
339	0
1490	0
624	0
250	0
4710	0
2153	0
319	0
1499	0
1192	0
815	0
131	0
24	0
13735	0
1122	665
1164	665
763	0
735	0
25	0
105	0
0	0
631	0
339	0
15	0
1	0
7205	0
2681	0
0	0
229	0
49	0
1	0
1199	0
2	1
1765	1
70	0
382	0
11442	0
58	0
2921	0
24	0
454	0
0	0
1434	0
1870	0
284	0
256	0
1250	0
281	0
1209	0
144	0
297	0
91	0
378	1
25	1
1325	0
610	0
1588	0
2081	0
1105	0
649	0
125	0
17	0
1	0
1	0
0	0
1	0
2912	0
864	0
1285	0
252	0
1086	0
761	0
62	0
1070	0
259	0
80	0
669	0
9846	0
940	0
515	0
132	0
7357	0
741	0
945	0
1679	0
841	0
170	0
1340	0
241	0
0	0
2	0
9	0
0	0
1	0
0	0
2018	0
971	0
2433	0
287	0
9	0
1	0
794	0
1219	0
919	0
0	0
814	0
1	0
87	0
0	0
156	0
911	0
0	0
4	0
206	0
3783	0
1	0
42	0
0	0
0	0
0	0
4	0
3	0
479	0
1196	0
0	0
1781	0
98	0
0	0
594	0
320	0
3679	0
2153	6
45	6
1792	0
2	0
823	0
1659	0
3592	0
2656	0
0	0
1385	0
418	0
19	0
0	0
41	0
62	0
33	0
1708	0
27	0
342	0
107	0
625	0
2449	0
1176	0
0	0
0	0
0	0
1177	0
3702	0
307	0
2671	2
12	0
1	2
891	0
289	0
1868	0
1306	0
2113	0
385	0
1172	0
910	0
0	0
874	0
3	0
1322	0
0	0
4	0
0	0
0	0
0	0
0	0
245	0
3	0
714	0
1048	0
0	0
1	0
243	0
1746	0
30	0
10	0
0	0
2933	0
1	0
174	0
1590	0
24	0
98	0
592	0
172	0
23	0
3	0
566	0
1104	0
0	0
247	0
56	0
92	0
61	0
162	0
1633	0
6	0
104	0
1591	0
251	0
0	0
3	0
0	0
43	0
677	0
196	0
18	0
8	0
54	0
1008	0
5840	0
6	0
2481	0
8	0
504	0
348	0
32	0
735	0
599	0
1	0
6	0
1816	0
1573	0
0	0
828	0
1174	0
2334	0
396	0
235	0
660	184
12	0
0	0
9	0
1135	0
15	0
24	0
813	0
82	0
5	0
2071	0
14	0
8	0
3	0
0	0
11	0
2310	0
2702	0
1530	0
164	0
2481	0
374	0
42	217
1301	217
1	0
14	0
0	0
4	0
1502	0
232	0
1166	0
0	0
56	0
1	0
1733	0
123	0
1858	0
377	0
